Date,Sent0.6,Tot0.6,Sent0.8,Tot0.8,Sent1.0,Tot1.0
2017-02-26,33.33,30,20.00,25,10.53,19
2017-02-27,39.26,135,33.33,105,25.68,74
2017-02-28,33.33,84,21.88,64,18.37,49
2017-03-01,33.44,305,23.58,212,15.97,144
2017-03-02,22.99,174,15.32,124,5.56,90
2017-03-03,23.13,147,14.91,114,7.87,89
2017-03-04,41.03,39,31.03,29,25.00,24
2017-03-05,25.64,39,18.18,33,14.29,28
2017-03-06,31.03,116,22.09,86,15.38,65
2017-03-07,25.88,85,18.92,74,14.04,57
2017-03-08,25.49,102,13.92,79,7.69,65
2017-03-09,25.77,97,12.16,74,10.53,57
2017-03-10,27.27,121,23.47,98,14.29,70
2017-03-11,38.46,65,28.85,52,25.00,44
2017-03-12,0.00,24,0.00,23,0.00,21
2017-03-13,29.03,93,16.67,72,8.51,47
2017-03-14,16.82,107,9.09,88,3.90,77
2017-03-15,18.18,110,14.58,96,7.41,81
2017-03-16,25.74,101,18.29,82,9.23,65
2017-03-17,34.85,66,27.27,55,17.02,47
2017-03-18,21.88,32,22.22,27,19.05,21
2017-03-19,6.25,32,6.25,32,3.33,30
2017-03-20,26.67,75,23.33,60,17.65,51
2017-03-21,20.81,173,11.97,142,5.13,117
2017-03-22,28.79,132,24.07,108,16.90,71
2017-03-23,13.79,87,12.33,73,10.00,60
2017-03-24,20.51,117,14.00,100,3.80,79
2017-03-25,22.50,40,17.65,34,18.18,33
2017-03-26,12.20,41,6.06,33,3.33,30
2017-03-27,15.79,133,9.35,107,5.62,89
2017-03-28,19.33,119,12.75,102,5.00,80
2017-03-29,20.41,98,13.10,84,8.57,70
2017-03-30,15.96,94,10.71,84,2.99,67
2017-03-31,18.75,64,9.80,51,6.67,45
2017-04-01,33.33,21,26.67,15,16.67,12
2017-04-02,5.00,20,5.26,19,0.00,15
2017-04-03,25.00,80,19.70,66,8.33,48
2017-04-04,21.59,88,15.71,70,10.94,64
2017-04-05,12.62,103,9.20,87,4.05,74
2017-04-06,18.09,94,15.19,79,7.35,68
2017-04-07,21.05,114,15.79,95,8.97,78
2017-04-08,22.73,22,20.00,20,16.67,18
2017-04-09,7.69,26,8.70,23,5.26,19
2017-04-10,30.43,92,23.94,71,8.89,45
2017-04-11,21.52,79,12.50,56,6.38,47
2017-04-12,22.06,68,12.28,57,6.98,43
2017-04-13,20.62,97,14.63,82,8.45,71
2017-04-14,5.13,39,2.78,36,0.00,34
2017-04-15,14.29,14,7.69,13,7.69,13
2017-04-16,29.17,24,11.11,18,0.00,15
2017-04-17,35.06,77,29.31,58,16.28,43
2017-04-18,17.24,87,11.84,76,5.00,60
2017-04-19,23.47,98,12.00,75,6.67,60
2017-04-20,27.03,111,17.58,91,12.33,73
2017-04-21,20.00,90,15.58,77,7.14,56
2017-04-22,20.00,20,11.76,17,13.33,15
2017-04-23,8.33,48,2.63,38,0.00,34
2017-04-24,26.67,105,19.74,76,12.07,58
2017-04-25,27.27,143,20.00,110,10.00,80
2017-04-26,19.62,158,14.39,132,6.00,100
2017-04-27,23.60,89,17.81,73,11.48,61
2017-04-28,20.47,127,17.89,95,14.81,81
2017-04-29,22.73,22,25.00,20,11.76,17
2017-04-30,14.29,21,10.53,19,11.11,18
